BJD RV eRV
2453480.82681085 -23.0950526800502 0.0743358325878177
2453480.83627878 -22.4618142368432 0.0685323555318145
2453480.84732766 -22.0515577182844 0.0595806454490705
2453480.85925981 -23.4305781626205 0.0629876235495275
2453480.86539036 -21.5962516763901 0.129889230691414
2453481.43124997 -9.22227051023696 0.08496753581808
2453481.44265296 -8.57668159708826 0.0660415205038843
2453481.45180079 -8.10901905312362 0.0690366583367517
2453481.46717521 -9.99663053147111 0.0889665998862231
2453481.48212841 -10.6420687377453 0.133970633258482
2453481.49601126 -12.7296036829909 0.089922929842315
2453481.50879536 -13.7574461543074 0.0690406159911065
2453481.51886248 -13.2402897379812 0.0600500310791752
2453481.53030938 -13.3597941211219 0.079673532372697
2453481.54649906 -14.5813231371848 0.0908377312075429
2453481.55563291 -15.07129411035 0.09159277340831
2453481.57202958 -15.1714997316331 0.0617128694338105
2453481.58216486 -15.8677752852869 0.0591866960827534
2453481.59050232 -17.3849351000697 0.0722869734462046
2453481.60255653 -18.6065794285133 0.0801100829137276
2453481.61566845 -18.9691547990056 0.0960861278250533
2453481.62406963 -16.5801360483085 0.164784031902917
2453481.63974554 -19.6937668081114 0.0805290875909849
2453481.65471848 -22.7910125549398 0.0852237129529702
2453481.67086112 -22.9439970648227 0.0596621162987775
2453481.6774825 -24.1471364962824 0.118140533396323
2453481.7220741 -25.2492580533247 0.0745047812042537
2453481.73224074 -25.837660010282 0.0797416223099263
2453481.74049818 -27.3896643642166 0.140960060677343
2453481.77539026 -28.7586085447556 0.0837069843134571
2453481.78354447 -29.7051268362984 0.164968357588542
2453481.83057001 -31.2286155064597 0.100496095342699
2453481.84005304 -32.2761885136313 0.0945889611388762
2453481.8505222 -33.4953917947548 0.0643661360078607
2453481.86247497 -33.6353402688273 0.0673729367790636
2453481.86894234 -33.7043647219365 0.122366814479725
2453482.4208772 -20.3100879606245 0.0769608441794068
2453482.43736408 -20.0615141014649 0.0875162740614026
2453482.44592191 -18.491542954174 0.0965045387063284
2453482.46205381 -21.1531231592439 0.0659788951174661
2453482.47381026 -21.9656143093716 0.0560965236675184
2453482.48186068 -22.2514648743726 0.151464770603269
2453482.50610217 -30.8715287827946 0.124991654430491
2453482.52150429 -29.2181166999053 0.137670823787256
2453482.53856327 -27.867142788138 0.11710584793779
2453482.55363667 -34.0384952170794 0.145776801652588
2453482.57631006 -29.8815469349993 0.12507685841808
2453482.59216119 -32.7596628323302 0.0790464729684732
2453482.60182873 -28.684284397857 0.0688716459874711
2453482.62455082 -37.5947051115781 0.0968653733447618
2453482.63001927 -35.8990309474007 0.179511407825017
2453482.65413941 -36.1540589090031 0.0774968323657126
2453482.6624623 -34.8863705962187 0.117439063602153
2453482.67482658 -33.2447789378135 0.0720555999209266
2453482.68857168 -32.0489135408395 0.0617610763824199
2453482.69857284 -32.963956447829 0.0643617988010554
2453482.70819875 -34.8519071596354 0.0890016440541934
2453482.71954637 -35.400479017266 0.0776625807973394
2453482.72861786 -33.9980049276745 0.100435985134134
2453482.740067 -32.4795993819224 0.117953051350951
2453482.7566625 -37.9113892963364 0.0710169363146877
2453482.76513041 -44.1857530381327 0.181667707278853
2453482.78064579 -37.518633362456 0.0810769178883211
2453482.790478 -38.6022071702497 0.0726909318016911
2453482.79985172 -37.7032073263752 0.082963566396642
2453482.81143556 -41.1933439938865 0.0778278437258456
2453482.82270356 -43.5745641079044 0.077465518029811
2453482.83397096 -42.7268504678803 0.0763300869819827
2453482.84435524 -42.800082927398 0.114715151936101
2453482.86088992 -42.3351147417405 0.0601484322762473
2453482.86700346 -43.8895316898164 0.0937519185223168
2453483.419116 -28.6220509590107 0.0646000382329979
2453483.4301735 -28.9022557939008 0.111816047831134
2453483.43977587 -29.2850865099006 0.0821614633723576
2453483.45543001 -29.212229883393 0.090093419147473
2453483.47465893 -27.4308197350826 0.126294332980522
2453483.4849046 -29.3005658019233 0.151766932529121
2453483.50359132 -31.4680054416947 0.0852940891785639
2453483.50930618 -29.3196674700044 0.107958234915846
2453483.52208599 -31.3993459034189 0.0663620473318042
2453483.5327949 -32.1631857536998 0.0957149182336857
2453483.5491858 -36.795760487179 0.257121267296
2453483.57213985 -36.9774102081691 0.139785553720416
2453483.58613404 -35.6868680772376 0.12282300476559
2453483.59729654 -41.9516506430148 0.151631673469219
2453483.60965952 -37.9209761340877 0.166792347331061
2453483.62979341 -39.6838785438916 0.0759605151351035
2453483.65096443 -42.8564805424944 0.0915446290027766
2453483.673347 -41.2952721824936 0.0867532000752821
2453483.69322397 -43.993525691946 0.0837174238389648
2453483.71079139 -45.43052069226 0.229935787915
2453483.74533556 -44.4945001494708 0.0665425403600832
2453483.75523087 -46.7526312145904 0.147650815848663
2453483.76964509 -44.7500406275478 0.118146358253121
2453483.77826599 -46.5299027491455 0.253321338923
2453483.82897308 -50.6151260532909 0.0611218801664009
2453483.83971726 -50.3406141021527 0.0658717249133102
2453483.8487268 -50.3009503728058 0.111486639708095
2453483.85816142 -55.3117891256454 0.129595060083889
2453537.69521296 -471.341276982478 0.260848457434589
2453600.40270454 -427.004341978502 0.295499846168572
2453604.43793936 -407.558592118359 0.217740156875332
2453604.44627031 -404.085723598777 0.104665321498202
2453604.45659987 -397.624439266406 0.31817191538219
2453744.78013326 876.120242162415 0.212083864295251
2453778.74829449 832.727614902157 0.184481951348587
2453808.62665095 632.619891832975 0.188237805433365
2453828.6366384 445.379504539358 0.0846069686133561
2453872.52274151 20.1019658584275 0.175929966531426
2453873.71338063 2.63786960656843 0.0910933006766418
2453877.57635841 -23.1831681247153 0.0829383889033332
2453896.66676154 -155.815598768675 0.173402324226749
2454113.77437261 1168.56691821774 0.0876024453525922
2454125.72870312 1170.96647603602 0.0919161722720802
2454192.74538131 739.094405996447 0.121784381615377
2454203.56147681 640.121281047162 0.0857198829601633
2454246.50711388 243.505685881149 0.130951460088057
