BJD RV eRV
2454992.7290136 61.461003045765 0.0644431007147312
2454992.79727624 56.5441866115408 0.0653551482883518
2454993.68756196 57.1913989329222 0.0961342385711425
2454993.75260849 53.1809023158375 0.0650425145627638
2454993.81083743 49.7264557562622 0.0675855082167741
2455020.56073572 -76.4790382779996 0.0449928892016332
2455020.67489935 -84.250016315279 0.0537604486776554
2455021.56546258 -83.0122667552092 0.0655390477712289
2455021.69439274 -88.4072235227861 0.0524110030626747
2455022.56567234 -83.9023410700066 0.0491456665758224
2455022.67286055 -91.1896651127411 0.0489347062521796
2455023.62901509 -88.5788107088895 0.0670881583362506
2455023.71207641 -93.1642305270717 0.0762550324134119
2455024.57093477 -86.4776343968338 0.0713894127486153
2455024.68354811 -93.5356102414269 0.0659738216427445
2455025.60907292 -87.9515361679709 0.0777904896757846
2455025.69612264 -95.2628318040561 0.0608492872355503
2455036.5829717 -103.91383313123 0.0404012061184205
2455036.64631441 -106.938203937983 0.0458301355426962
2455037.63387016 -106.400963964763 0.0413223676975843
2455037.70430707 -107.426439798309 0.0494987580265998
2455038.58214869 -102.181169807542 0.051476543088439
2455038.67131646 -107.432605594705 0.0471585091177752
2455039.58774602 -103.75637093793 0.0635845809571345
2455039.66928652 -106.622739574243 0.0448544439066804
2455040.57063284 -101.58192346306 0.0538057892252095
2455040.63690047 -102.691015297138 0.0733857191401011
2455041.5773842 -100.640861617518 0.0627213238467962
2455041.64083486 -103.136315385364 0.0392496609514096
2455041.64815235 -103.762728648031 0.0630098380398462
2455042.66671243 -105.35798613318 0.0366330308900716
2455042.67304111 -105.874322193153 0.0880047635517181
2455045.61802442 -96.771906990664 0.0446788923679718
2455045.62531708 -97.5501112244564 0.0746771281227494
2455045.68387657 -99.9532396535147 0.0456102024784061
2455045.69092489 -100.428207255817 0.0815679633292454
2455046.61668252 -94.6437396950007 0.0423952256803516
2455046.6237299 -94.6368217843515 0.0747730374992471
2455046.68751926 -97.4629765668328 0.0471549376861231
2455046.69456809 -98.4406162854413 0.0813829187001853
2455047.59617892 -92.5434953359184 0.0407240334278742
2455047.60323868 -92.9012626735166 0.0661325427821075
2455048.60464903 -92.7659282657322 0.0468288853492757
2455048.61169691 -92.8719578737954 0.0796658800703127
2455048.68125665 -95.8718907265899 0.0478856047376258
2455048.68832407 -96.6914350139556 0.0837628632300242
2455278.83676423 533.302571730135 0.0567847707880693
2455278.90059465 529.114484327032 0.0591211164059037
2455278.96980728 523.494796834185 0.0544612964166226
2455279.83025609 522.651254779272 0.0593810087846911
2455279.91534833 517.103027321287 0.0693047277283152
2455279.9924374 510.811032937467 0.0580689316172669
2455280.82924845 510.353604533937 0.0493508070656588
2455280.92731508 502.607083668228 0.0508756902237052
2455280.99781013 498.71607498195 0.0547310015100569
2455281.83028217 498.570900325099 0.0470639701842134
2455281.92025469 492.97705363212 0.0518360920154956
2455281.98534272 487.306716819445 0.0677003788920459
2455282.84495414 486.762728066519 0.0514627477878704
2455282.92238416 479.522238571806 0.0477853172064166
2455283.83376366 474.658627886543 0.166725441296
2455283.92509752 468.599928407511 0.0539065902121493
2455283.99265994 464.01718027628 0.0949594911384267
2455284.7607609 470.379989515225 0.0477750968283336
2455284.85359035 463.296408913803 0.0571330057277848
2455284.98271971 454.210085798506 0.0570510953871376
2455287.73880355 436.70649237884 0.0591577045889457
2455287.84307411 429.853851722916 0.0625182666270861
2455288.74411994 422.256164231492 0.0728095365202005
2455288.91597996 411.033587854218 0.0939557819666457
2455289.80747277 406.88232128161 0.115175040642096
2455289.89478448 400.187507250657 0.0572882482697906
2455289.98735126 392.65021211165 0.0507119385896075
2455290.75328165 397.983629163321 0.0474373274861992
2455290.83394986 392.919405378753 0.0506618855016165
2455290.9951798 380.857272885156 0.0549299577312746
2455291.73765226 385.67075172275 0.05349093045633
2455291.89905152 376.652749434304 0.0575494201133399
2455292.72349767 377.199922490666 0.0669957389231124
2455292.83813514 369.737924376078 0.0667279389975497
2455292.9236714 362.511422138033 0.0556552164793494
2455293.72016732 365.291306110889 0.0557815977779621
2455293.88276418 352.315106598856 0.0501028666555893
2455294.00876514 343.659723347409 0.0553024844750949
2455294.72947505 349.93779926398 0.0494054039479009
2455294.82882284 343.16530201851 0.0486846202810417
2455294.97038795 332.944640314268 0.0489835032916992
2455295.70998232 338.942132228557 0.0493042546512435
2455295.76949182 335.565650552709 0.0540438419030872
2455295.97466113 321.660730020727 0.0757670262429768
2455296.70880396 328.972099962571 0.0493740221415763
2455297.01341031 309.156264967485 0.0520883804178377
2455297.85078146 306.034820461315 0.0534717553064068
2455297.98547412 293.727680511682 0.198624454554
2455298.69540629 304.885498441952 0.0571235096200721
2455298.86651049 292.123322920822 0.0515399165663438
2455299.00957182 285.037468258251 0.0504569109249887
2455299.69498977 293.014371433074 0.0486899014325032
2455299.99114656 273.691365564581 0.0635941093146704
2455300.76470929 278.395657995822 0.0596277809893142
2455300.86456624 269.433572211555 0.0506580240150701
2455300.99682746 260.610494689348 0.0492109295806025
2455301.88935723 256.471896116648 0.0585383078563709
2455301.98377071 251.20351569482 0.0676013585216156
2455304.72002628 236.405860106714 0.0593121718089947
2455304.84662536 227.834324706455 0.0636845104494732
2455305.83241585 216.653178154907 0.0801349492227242
2455316.00890807 88.0339072301767 0.0651658623398414
2455316.01463311 86.9406652184171 0.252903799629
2455320.69158307 51.119205132891 0.0493393879757591
