BJD RV eRV
2453139.49758739 -501.649601833184 0.259102882062
2453139.49800823 -503.150256088367 0.269404930027
2453139.49841969 -502.185625180816 0.268805871327
2453139.49882987 -505.479029696292 0.264210053209
2453139.49928686 -505.320964282806 0.27058730217
2453139.49975063 -504.169085157929 0.262393339008
2453139.50021442 -505.548263114322 0.26031843686
2453139.500684 -505.708990387632 0.273023692033
2453139.50118491 -503.781441715218 0.264437575563
2453139.50168224 -503.066489365026 0.255203721975
2453139.50215497 -501.808404246513 0.255879167055
2453139.50266064 -503.153069987904 0.272047527927
2453139.50315684 -503.250477482226 0.254272844452
2453139.50366564 -504.724209625566 0.256816982018
2453139.50467407 -506.708023740706 0.268299121915
2453139.50521497 -504.868394426096 0.265101259995
2453139.5057087 -504.77268919071 0.258764062741
2453139.50655143 -504.56985327536 0.254350896218
2453139.50702438 -504.19030474891 0.264545839084
2453139.50844602 -506.268788012723 0.264884181238
2453139.50894081 -504.036013634648 0.25490025067
2453139.50942026 -505.937752967454 0.269374197182
2453139.50990055 -504.06627625992 0.271437128674
2453139.51038763 -501.712064924328 0.258383571176
2453139.51092097 -503.443537390779 0.265671896595
2453139.51140625 -504.638723269219 0.262187200056
2453429.64642022 464.678191248859 0.392006694793
2453429.64709383 463.354503825281 0.367807930222
2453479.4409339 11.8053635328215 0.368758688909
2453479.4413865 12.1892285158574 0.308003642525
2453479.44180449 10.2059171502333 0.310327413897
2453479.44222246 9.81692046094759 0.308761365822
2453479.44264374 10.8033967253687 0.296366707654
2453479.44307643 10.0637243761321 0.286133459936
2453479.44349767 11.0382066446527 0.274362482039
2453479.4439218 11.1565198984463 0.295489780952
2453479.44466623 11.070872382672 0.249782375751
2453479.44513493 11.7326820951694 0.327429200794
2453479.44559944 11.4084202725226 0.285563070083
2453479.44606214 12.43761659962 0.233541181876
2453479.44700126 12.736069581937 0.295419850208
2453479.44746452 13.2743222017652 0.256849441245
2453479.44792615 10.7538407337252 0.259204635176
2453479.44867671 8.41072879611056 0.282435657259
