BJD RV eRV
2453281.5761627 -3.40402248977261 0.269965810269
2453281.57710299 -2.81362520917719 0.277263650594
2453281.5780297 -3.17854121175696 0.277670729908
2453281.57896592 -2.30053283119787 0.286184976456
2453281.57990125 -3.34385450591617 0.280094879178
2453281.58083447 -2.72764309287868 0.267346999619
2453281.58175642 -2.51560338321951 0.268186099586
2453281.58268406 -2.85293389754224 0.274815735421
2453281.58363699 -2.97000866675126 0.26993970993
2453281.58454671 -3.12245107400759 0.268011972591
2453281.58547398 -4.22087775703903 0.299665671952
2453281.58641407 -5.19314363411058 0.272186500436
2453281.58733349 -5.46047018066065 0.272344170691
2453281.58826615 -4.19736648697835 0.280559621665
2453281.58920677 -6.24801842950683 0.276008227499
2453281.59012597 -6.13581282515997 0.283222744106
2453281.59105522 -2.20408696805816 0.270693014119
2453281.59198496 -4.33441993287897 0.286879895667
2453281.59292522 -3.90777124884016 0.275404080252
2453281.5980687 -3.95610429936369 0.323757048664
2453281.59889125 -1.67851731559904 0.293174519869
2453281.59972075 -4.64215908657752 0.316484427394
2453281.60053991 -4.23343764153105 0.293054874383
2453281.60136017 -4.69661706074839 0.282756310882
2453281.60218076 -6.35886755874708 0.28745547315
2453281.60298916 -3.74704600582845 0.296397485794
2453281.60383393 -5.38830733554823 0.303389770796
2453281.6046594 -3.92714675924935 0.307398079003
2453281.60546896 -7.60474087317789 0.297827189099
2453281.60629085 -4.00605829687265 0.295498318645
2453281.6071362 -7.56834323931798 0.29906953735
2453281.60795779 -3.761584203844 0.285889623734
2453281.60877306 -6.10882750767041 0.278439350105
2453281.60960707 -4.47403821677653 0.29172070512
2453281.61042815 -4.37835454919059 0.275199167019
2453281.61123716 -3.98041800491956 0.287901863134
2453281.61206133 -4.33881953201762 0.281606057344
2453281.61289393 -4.93667747564905 0.289352074827
2453281.61369344 -5.87019166621712 0.28659552358
2453281.61453035 -3.0149245515986 0.277277972433
2453281.61534063 -4.95422937493913 0.280829280762
2453281.61617629 -2.41079540268584 0.284892409264
2453281.61698577 -4.29401617918484 0.292942996442
2453281.61779836 -3.88329588459737 0.28808217172
2453281.61861722 -6.28491012584982 0.306403213969
2453281.61944844 -5.69929254367162 0.312550225071
2453281.62026622 -5.22305574927168 0.274897677688
2453281.62108159 -2.72983708445781 0.271237330741
2453281.62190405 -4.16647010775023 0.284770013677
2453281.62274037 -2.91290617353434 0.283289280685
2453281.62356096 -5.02571722763969 0.27714286116
2453281.62438896 -5.9840942041219 0.277775074127
2453281.62521146 -2.34354951775003 0.275202972145
2453281.62602002 -5.46628782966036 0.274649854769
2453281.62683389 -4.25994803462709 0.271311396558
2453281.62766315 -4.00632989144333 0.273565177308
2453281.62847552 -3.89625234375353 0.276167020605
2453281.62930559 -3.25702152641588 0.296229868533
2453281.630136 -3.52459586973373 0.285300538852
2453281.63093958 -3.19893836377059 0.289872702201
2453281.63176329 -4.52607660280091 0.29224140409
2453281.63258774 -3.43227501561978 0.3254962684
2453281.6334082 -3.07741493533422 0.30435872395
2453281.63423603 -4.39551846098402 0.296878941195
2453281.63505456 -4.21045970865634 0.298199553737
2453281.63588321 -3.00621325544353 0.275343466015
2453281.63672698 -6.35731078263416 0.280532159166
2453281.63753294 -5.70379731914045 0.283606876116
2453281.63835056 -4.17039974175987 0.272691272606
2453281.63918661 -4.94197054106462 0.281307803952
2453281.64000523 -5.46318286461064 0.277135596686
2453281.64082342 -6.22048882450645 0.269089796843
2453281.64164192 -5.16550242903759 0.270054537204
2453281.64246375 -6.5270798254428 0.270602742215
2453281.64327915 -4.57562657008839 0.272650496964
2453281.64410633 -6.91708058259155 0.27037791495
2453281.64492148 -5.10991560662706 0.27093181516
2453281.64575349 -5.22107959918822 0.27132105081
2453281.64657638 -4.6480765865258 0.269330328773
2453281.6473749 -4.48417894580143 0.276755218752
2453281.64821292 -6.12558582491283 0.273402076645
2453281.64902266 -4.44098389216697 0.266122446647
2453281.64983815 -5.96933593462791 0.268749202892
2453281.65067146 -6.2445061058902 0.270026115412
2453281.65149342 -5.73438422700156 0.283772668559
2453281.65232417 -2.97226236918232 0.26406975569
2453281.65314132 -3.68235004780945 0.266355700392
2453281.65396071 -2.87217158036674 0.268965053247
2453281.65478665 -4.17464430566861 0.271869381243
2453281.6555976 -3.53090634971932 0.280076891804
2453281.6564155 -6.24485724837859 0.289202084328
2453281.65725672 -4.75211375102754 0.282199883453
2453281.65807519 -4.01582698126595 0.287269238046
2453281.65890099 -4.22461714171504 0.286823981955
2453281.65971975 -4.25415328478357 0.273951022086
2453281.6605167 -4.67851082228663 0.28774984883
2453281.66134701 -3.36988647984936 0.273545170907
2453281.66218968 -6.28504998374638 0.29206734288
2453281.66300475 -3.98262604218826 0.275994103764
2453281.66380982 -4.00761377492017 0.278607431882
2453281.66464442 -6.23063700907551 0.274000612964
2453281.66546742 -2.96446048217422 0.271722404657
2453281.66629144 -5.02992547908025 0.268399512664
2453281.66710638 -3.32228613558118 0.270830722711
2453281.66793553 -5.19725852491092 0.272707316563
2453281.66875957 -3.46289773669105 0.270926419824
2453281.66959928 -2.6821420481956 0.274865805107
2453281.67041789 -2.08424170120088 0.277000105117
2453281.6712334 -3.70064214216927 0.280927298827
